mass ratio,period(days),semi-major axis(AU),cos_i,eccentricity,arg periastron,phase,Projected Separation(AU),DeltaG,Predicted RUWE
0.3316162006419381,29888.820527620985,17.488170337683822,0.952410228617219,0.9991955947216054,2.0683642272900675,1.8589849305567603,15.829752641061587,3.4944374114800603,1.5803534944560205
0.8273696175538676,48.5246945252941,0.2684496486232792,0.3717118171482766,0.11080000000000001,2.8341845610690126,2.9443158729104284,0.11131773599821314,0.9627483129973058,1.1141915601683978
0.2609701279966542,4034584.4851778923,451.9041282229287,0.27190146657204484,0.5387797184455942,1.2639929538624946,2.8135361293050725,160.6830951034049,4.171923420765573,0.962870529558412
0.9145155344560123,3992.075179069291,5.157401460648472,0.33310730076787476,0.5819591713474481,2.911793183550478,5.006364140117155,3.2354814180584497,0.49339702848538103,1.23863315403833
0.7039256756538825,3984.838141453341,4.954914588601256,0.8031456358190775,0.7602524020593803,2.6270400689917954,1.7549290337651562,7.473578552464816,1.5611911733739348,1.5084991270132695
0.006803677920266038,5665817.919181715,525.7373600365526,0.7544588204007955,0.988874067512838,0.4344216605609765,0.498390033062551,788.0744379974456,inf,0.999033381737647
0.08976911349624861,15451.912806480641,10.536875064078634,0.33130274807566074,0.5658583131265775,2.261304215653304,0.9150315376461596,4.227916448853769,inf,1.1314781700366783
0.210421381456819,263203.93952800136,72.24136647904113,0.9249992690086807,0.12665933539540794,2.050575074537887,2.5775820674599745,64.27310851323871,4.924368844696174,1.2688910448060284
0.9815266115800992,183.58692502171974,0.6696378109713361,0.8248555914898239,0.224,0.3299002094225247,1.9769682743272532,0.5656835539323012,0.10875512977349366,1.0566709196773254
0.5890702079680596,987.6940402583745,1.9101823028493088,0.8394820140542112,0.1536,0.8632139864288306,0.12943205240972158,1.4812313923838887,2.0575708792325234,1.1637512746345164
0.4905877519079781,6273.461421097769,6.413122027878915,0.2167088663364597,0.9627773331326666,0.22770512845819652,5.936121189024798,4.161951298939727,2.50176256179666,1.1755541385896597
0.2364337578173088,9391219.403533349,788.5279812722977,0.5047353558648399,0.8099925221396789,1.731883107234703,0.11312556214942107,1147.0577433270034,4.474028958835763,0.9604752508987078
0.7996553619076963,4664.294146572414,5.6044444454336135,0.5985419267741598,0.44879029287637917,2.152605337290267,4.952096927097715,2.1849806905749647,1.107429434608953,1.4073369044645472
0.342833154625549,2339481.79656449,320.8972277254888,0.5115858632261155,0.26728512905377827,0.44659857296157596,2.259835296068644,351.94713999065425,3.4153030064680063,1.1038007778669856
0.17056901376461187,693282.8112287521,136.25469090693406,0.18899006750577518,0.16372087975264152,2.825181866515923,0.3417382602092803,62.66520558994694,5.862190149058803,1.1162691151548507
0.3862627364786365,855.1134171565415,1.6579693464395802,0.7521955206114403,0.29610000000000003,2.9796640578030194,0.5856186366251935,1.6073764433217013,3.102249750220576,1.1853085991333987
0.59389639223293,230.9975761793496,0.7258337266796699,0.5464388111532251,0.1509,0.3705637320306343,1.1504287361581325,0.3462745766387997,2.0363191096465147,1.1631016315503577
0.009112240481007339,14098682.258383455,966.1495142382257,0.4781835151410907,0.8142567775003845,0.9187943697459295,4.922163510548853,1337.620541780692,inf,0.999033381737647
0.11523409722162092,3416472.033343769,388.2571177410663,0.089863238385124,0.7846593899226371,0.4291533678936526,4.886142040908138,235.1756558622158,inf,0.992965445571789
0.6727587826310328,65.14762201948128,0.31721641407151435,0.8750210166765865,0.09400000000000001,2.6673023377565985,5.168597326669681,0.3156390508510349,1.702232999231299,1.150761022163348
0.9492775930067743,1882.594670879816,3.1434600599175972,0.6475743241119291,0.48388983867690316,0.09693553276116931,0.3330153070612652,2.980715749220861,0.29370685790682316,1.0696518064278235
0.7087529461661463,2915.154892818428,4.026672872120973,0.06798512034856397,0.09721162866197434,1.6182387865263839,4.184234353388571,2.2494112133155277,1.5384684230773544,1.1474219087786168
0.11388392301658301,9427.505480124468,7.6352513901092225,0.5496909695095792,0.2382345304838901,2.261874285312513,4.85478748709905,6.139752973676358,inf,1.0846563563648686
0.5029713859653562,1189.0205894754106,2.12188570669968,0.40887197812209,0.21617929962191912,1.8374893028391899,2.675066372495576,2.0427095962096185,2.4450421329154146,1.1738905674653748
0.3088805436688289,9.616671534430662,0.08164483059082296,0.5794325127408795,0.3937,2.2844130053603977,0.3108096996340666,0.06457280675176587,3.6908883382683157,1.1869940432359005
0.29320256204498496,364903.79039387684,91.8233785838231,0.9500019178911234,0.08475481801226417,2.071821725596057,0.1761842318823184,89.8183223077741,3.8276106486234447,2.1582441366491953
0.10450872756960916,11718522.530334387,880.2049164642317,0.9007138222353543,0.8821165589884964,2.721607083623018,2.168077681629724,898.4843103436833,inf,0.999033381737647
0.6391597841087507,16411.275070242547,12.5674590788235,0.5958589423813142,0.07338787661189225,1.140164584785032,1.3347098838174054,13.113271271583898,1.8457973971118058,2.819528513963802
0.01883108167437375,29829.34017437553,15.973815339655355,0.6516831757056887,0.848895128100221,1.4716033788230287,3.347894966116531,18.130197374080392,inf,1.1372449054909104
0.0889968114458688,2377.885599851758,3.025159938154674,0.7505350532562793,0.6428540739587727,2.1652522724082384,2.7221624541614573,0.9946070151963408,inf,1.108687857531352
0.8947149344676055,2666.5739458039848,3.927316301267202,0.5801263739235568,0.7945573076755623,2.1067949486150135,4.521736119668282,3.320126491249904,0.6050549617323551,1.3583627263934446
0.08011894915272677,463323.3813369697,101.39709350304581,0.8418624790825181,0.9335025252778463,1.2940412518539068,2.93147765884057,132.39435880574993,inf,1.1037204590657814
